0,1,2,3,4,5,6,7,8,9
29.0,22.0,15.0,-4.0,-11.0,-2.0,-24.0,-32.0,-20.0,-58.0
21.0,6.0,4.0,-4.0,-12.0,-12.0,-22.0,-20.0,-26.0,-66.0
15.0,4.0,18.0,0.0,-7.0,-6.0,-23.0,-22.0,-33.0,-72.0
33.0,8.0,8.0,-4.0,-10.0,-8.0,-9.0,-32.0,-15.0,-46.0
18.0,4.0,6.0,-8.0,-2.0,-12.0,-21.0,-44.0,-26.0,-14.0
19.0,4.0,10.0,0.0,-9.0,0.0,-21.0,-38.0,-34.0,-40.0
18.0,10.0,9.0,-6.0,-8.0,-2.0,-16.0,-34.0,-26.0,-44.0
32.0,6.0,11.0,-6.0,-11.0,-2.0,-28.0,-28.0,-37.0,-42.0
26.0,12.0,15.0,-2.0,-9.0,-2.0,-15.0,-8.0,-15.0,-48.0
15.0,10.0,23.0,2.0,-1.0,-12.0,-12.0,-10.0,-39.0,-24.0
23.0,6.0,6.0,-6.0,-12.0,-8.0,-21.0,-12.0,-43.0,-28.0
31.0,2.0,19.0,-6.0,-8.0,-8.0,-27.0,-38.0,-17.0,-52.0
23.0,8.0,9.0,-8.0,-9.0,-12.0,-4.0,-6.0,-38.0,-28.0
19.0,6.0,2.0,-4.0,-48.0,-6.0,-26.0,-20.0,-38.0,-46.0
18.0,2.0,10.0,0.0,-17.0,-12.0,-16.0,-28.0,-45.0,-20.0
21.0,2.0,5.0,-6.0,-6.0,-6.0,-13.0,-26.0,-38.0,-16.0
18.0,0.0,3.0,-6.0,-15.0,-6.0,-20.0,-34.0,-19.0,-54.0
23.0,14.0,8.0,-8.0,-15.0,-2.0,-18.0,-24.0,-21.0,-20.0
35.0,0.0,5.0,-4.0,-8.0,-6.0,-24.0,-22.0,-22.0,-42.0
18.0,12.0,11.0,-6.0,-8.0,-14.0,-18.0,-20.0,-17.0,-22.0
27.0,2.0,13.0,-8.0,-6.0,-6.0,-25.0,-26.0,-19.0,-14.0
21.0,4.0,10.0,-4.0,0.0,0.0,-26.0,-26.0,-24.0,-20.0
19.0,6.0,5.0,0.0,-17.0,-4.0,-16.0,-14.0,-26.0,-44.0
31.0,8.0,9.0,0.0,-6.0,-2.0,-21.0,-40.0,-20.0,-34.0
36.0,6.0,14.0,0.0,2.0,-6.0,-15.0,-20.0,-22.0,-16.0
22.0,0.0,0.0,-8.0,-7.0,-2.0,-18.0,-32.0,-29.0,-88.0
34.0,14.0,10.0,-2.0,-9.0,-8.0,-16.0,-18.0,-19.0,-24.0
27.0,6.0,4.0,-6.0,-8.0,-6.0,-6.0,-10.0,-38.0,-28.0
26.0,18.0,7.0,0.0,-2.0,-8.0,-13.0,-28.0,-55.0,-36.0
22.0,4.0,4.0,-2.0,-4.0,-4.0,-7.0,-18.0,-32.0,-14.0
43.0,2.0,8.0,0.0,-10.0,-2.0,-13.0,-36.0,-29.0,-26.0
18.0,4.0,4.0,-4.0,-10.0,-6.0,-18.0,-14.0,-21.0,-54.0
10.0,0.0,3.0,0.0,-18.0,0.0,-13.0,-12.0,-40.0,-16.0
13.0,2.0,4.0,-4.0,-5.0,-6.0,-10.0,-18.0,-26.0,-30.0
22.0,8.0,13.0,2.0,-1.0,-6.0,-8.0,-12.0,-22.0,-12.0
27.0,2.0,10.0,-2.0,-6.0,-6.0,-6.0,-28.0,-14.0,-66.0
33.0,4.0,11.0,-2.0,-3.0,0.0,-31.0,0.0,-15.0,-32.0
10.0,8.0,5.0,-8.0,-17.0,-6.0,-20.0,-12.0,-28.0,-30.0
18.0,2.0,5.0,-4.0,-6.0,-6.0,-11.0,-16.0,-21.0,-30.0
13.0,6.0,1.0,-8.0,-19.0,-8.0,-26.0,-28.0,-17.0,-22.0
24.0,0.0,12.0,-8.0,-9.0,-2.0,-10.0,-28.0,-12.0,-24.0
31.0,6.0,15.0,-6.0,-15.0,-2.0,-12.0,-16.0,-19.0,-42.0
19.0,6.0,8.0,-4.0,-12.0,-2.0,-15.0,-12.0,-28.0,-36.0
25.0,0.0,3.0,-6.0,-2.0,-4.0,-13.0,-12.0,-31.0,-32.0
29.0,6.0,6.0,-4.0,-10.0,-4.0,-18.0,-4.0,-19.0,-42.0
13.0,12.0,9.0,-8.0,-11.0,-6.0,-35.0,-18.0,-31.0,-14.0
24.0,6.0,10.0,-4.0,-14.0,-4.0,-8.0,-10.0,0.0,-60.0
6.0,0.0,6.0,-6.0,-16.0,-4.0,-11.0,-24.0,-7.0,-26.0
24.0,0.0,4.0,-4.0,-9.0,-6.0,-13.0,-36.0,-14.0,-50.0
10.0,0.0,5.0,-6.0,-8.0,-6.0,-25.0,-6.0,-19.0,-30.0
16.0,0.0,10.0,-6.0,-12.0,-4.0,-16.0,-18.0,-31.0,-28.0
21.0,2.0,5.0,-2.0,-11.0,-2.0,-15.0,-22.0,-40.0,-22.0
